id,continent
8814,Antarctica
2100,Antarctica
19047,Antarctica
15757,Antarctica
38693,Africa
38571,Africa
31290,Antarctica
14110,Antarctica
14834,Antarctica
8078,Antarctica
29493,Antarctica
6076,Africa
9812,Antarctica
49178,Africa
21807,Antarctica
26959,Antarctica
26399,Antarctica
56282,Africa
5106,North America
11371,Antarctica
40317,Africa
24249,North America
54595,Africa
49894,Antarctica
52827,Africa
4043,Antarctica
50231,Antarctica
21294,Antarctica
47754,Antarctica
50315,Antarctica
23122,North America
24747,Antarctica
25164,Antarctica
5171,Asia
18031,North America
6020,Africa
52046,Africa
365,Africa
6482,Africa
22673,North America
56952,Africa
51120,Africa
9270,Antarctica
56723,Africa
49868,Antarctica
56390,Africa
56436,Asia
12019,Africa
39825,Africa
40096,Africa
28221,Antarctica
6018,Africa
10978,Antarctica
29127,Antarctica
26218,Antarctica
12685,Antarctica
26200,Antarctica
46855,Antarctica
4164,Antarctica
3919,Antarctica
11,Africa
8402,Antarctica
30206,Antarctica
24848,Africa
55973,Africa
26818,Antarctica
1898,Antarctica
22261,Antarctica
27137,Antarctica
49594,Africa
1786,Antarctica
27961,Antarctica
19868,Antarctica
711,Antarctica
46865,Antarctica
49621,Africa
28260,Antarctica
8632,Antarctica
574,Antarctica
26128,Antarctica
55038,Africa
10436,Antarctica
7079,Asia
11067,Antarctica
26237,Antarctica
28,Africa
33529,Africa
10378,Antarctica
26520,Antarctica
24434,Antarctica
28594,Antarctica
21427,Antarctica
51985,Asia
19559,Antarctica
57355,Antarctica
56934,Africa
51297,Africa
1367,Antarctica
10860,Asia
57190,South America
51081,Africa
30196,Antarctica
28427,Antarctica
15676,Antarctica
52010,Asia
12925,Antarctica
16436,Antarctica
6996,Asia
12683,Antarctica
29489,Antarctica
6574,Africa
24875,Africa
55451,Asia
57149,Africa
8085,Antarctica
21001,Antarctica
7410,Asia
24704,Antarctica
50947,Asia
55223,Africa
18145,Antarctica
51141,Africa
8162,Antarctica
23680,North America
51325,Africa
13079,Antarctica
5680,Africa
5618,Africa
29344,Antarctica
50140,Antarctica
19185,Antarctica
21002,Antarctica
35707,Asia
16087,Antarctica
27913,Antarctica
19604,Antarctica
57183,South America
505,Antarctica
54349,Africa
7871,Antarctica
16995,Asia
53252,Africa
24512,Antarctica
19565,Antarctica
49464,Africa
8521,Antarctica
27871,Antarctica
46993,Antarctica
39079,Africa
52603,Asia
8746,Antarctica
6301,Africa
12893,Antarctica
12530,Antarctica
18519,Antarctica
28460,Antarctica
3501,Antarctica
52405,Asia
18554,Antarctica
26145,Antarctica
21121,Antarctica
56876,Africa
56045,Africa
16564,Antarctica
47733,Asia
7618,Asia
26156,Antarctica
26904,Antarctica
9799,Antarctica
5330,Asia
47802,Antarctica
24462,Antarctica
50573,Antarctica
16266,Antarctica
11591,Africa
3665,Antarctica
46641,Antarctica
16616,Antarctica
54705,Antarctica
20056,Antarctica
32127,Africa
4864,Antarctica
20157,Antarctica
15365,Antarctica
48627,Asia
16846,North America
24360,Antarctica
794,Antarctica
9856,Antarctica
44827,Europe
157,Africa
14421,Antarctica
48048,Antarctica
25953,Antarctica
21433,Antarctica
48909,Africa
38003,Africa
10934,Europe
14490,Antarctica
3380,Antarctica
35649,Asia
30646,Antarctica
48472,Antarctica
57189,South America
26690,Antarctica
13687,Antarctica
26607,Antarctica
47778,Antarctica
21137,Antarctica
39791,Africa
30721,Africa
27211,Antarctica
5219,Australia
53032,Africa
4055,Antarctica
57385,Antarctica
56821,Africa
20014,Antarctica
4818,Antarctica
30633,Antarctica
18187,Antarctica
23881,Africa
6490,Africa
29893,Antarctica
51691,Asia
46896,Antarctica
25273,Antarctica
24653,Antarctica
56584,Africa
134,Africa
11013,Antarctica
3577,Antarctica
49367,Africa
351,Africa
35631,Asia
2302,South America
14233,Antarctica
51347,Africa
50085,Antarctica
10038,Asia
25622,Antarctica
1559,Antarctica
33107,Africa
27048,Antarctica
9461,Antarctica
25099,Antarctica
5535,Africa
27201,Antarctica
16859,Australia
28014,Antarctica
4087,Antarctica
6154,Africa
35594,Asia
4679,Antarctica
13544,Antarctica
51597,Asia
24279,North America
29075,Antarctica
7341,Asia
16320,Antarctica
30115,Antarctica
56517,Asia
25176,Antarctica
49693,Africa
26678,Antarctica
7880,Antarctica
46817,Antarctica
22,Africa
928,Antarctica
9478,Antarctica
30111,Antarctica
21123,Antarctica
4652,Antarctica
19389,Antarctica
1374,Antarctica
27893,Antarctica
21446,Antarctica
29029,Antarctica
11998,North America
28683,Antarctica
34064,North America
46899,Antarctica
5558,Africa
18301,Antarctica
26051,Antarctica
2047,Antarctica
25869,Antarctica
15775,Antarctica
20532,Antarctica
35637,Asia
29006,Antarctica
20517,Antarctica
5450,North America
23262,Asia
1,Europe
19000,Antarctica
39536,Africa
11255,Antarctica
10427,Antarctica
9595,Antarctica
23441,Asia
2377,Antarctica
33642,Africa
25540,Antarctica
22641,Europe
16898,Africa
55807,Africa
57142,Africa
19148,Antarctica
30673,Antarctica
13622,Antarctica
30051,Antarctica
3786,Antarctica
1704,Antarctica
12569,Antarctica
18223,Antarctica
16167,Antarctica
55116,Africa
13977,Antarctica
23250,Asia
16040,Antarctica
21219,Antarctica
79,Africa
9111,Antarctica
175,Africa
2082,Antarctica
37960,Africa
22556,Australia
16154,Antarctica
28764,Antarctica
5725,Africa
57386,Antarctica
22139,Antarctica
53410,Africa
11858,North America
21,Africa
26697,Antarctica
20250,Antarctica
30138,Antarctica
19670,Antarctica
15395,Africa
45887,Asia
12562,Antarctica
12142,Asia
16287,Antarctica
29077,Antarctica
13156,Antarctica
38989,Africa
18517,Antarctica
35635,Asia
19603,Antarctica
1973,Antarctica
20651,Antarctica
54259,Africa
29057,Antarctica
12598,Antarctica
11549,Africa
20405,Antarctica
24093,North America
7203,Asia
13766,Antarctica
47950,Antarctica
23682,North America
9632,Antarctica
44826,Europe
6525,Africa
292,Africa
9961,Antarctica
5817,Africa
3382,Antarctica
20153,Antarctica
30343,Antarctica
18551,Antarctica
38545,Africa
13629,Antarctica
30724,Africa
53588,Africa
14183,Antarctica
21822,Antarctica
8796,Antarctica
25020,Antarctica
16607,Antarctica
48206,Antarctica
56079,Africa
6829,Asia
20827,Antarctica
18692,Antarctica
25046,Antarctica
6115,Africa
22524,Antarctica
49447,Africa
39960,Africa
15406,North America
48606,Asia
16226,Antarctica
21766,Antarctica
14539,Antarctica
12405,North America
10658,Antarctica
40440,Africa
13693,Antarctica
8429,Antarctica
19850,Antarctica
49772,Antarctica
16889,Africa
50954,Asia
49669,Africa
54651,Africa
12791,Antarctica
49906,Antarctica
55796,Africa
116,Africa
29802,Antarctica
56847,Africa
54883,Africa
10560,Antarctica
9707,Antarctica
21488,Antarctica
10953,North America
8918,Antarctica
9327,Antarctica
12995,Antarctica
48132,Antarctica
28534,Antarctica
10505,Antarctica
15259,Antarctica
9132,Antarctica
28192,Antarctica
4235,Antarctica
19042,Antarctica
24580,Antarctica
55926,Africa
1147,Antarctica
14685,Antarctica
47843,Antarctica
5707,Africa
3707,Antarctica
35491,Asia
15258,Antarctica
28828,Antarctica
2107,Antarctica
8351,Antarctica
9292,Antarctica
50154,Antarctica
119,Africa
8194,Antarctica
11258,Antarctica
13824,Antarctica
57308,South America
1514,Antarctica
11905,North America
21982,Antarctica
50308,Antarctica
14573,Antarctica
29854,Antarctica
53597,Africa
57032,Africa
28801,Antarctica
44892,Africa
4256,Antarctica
21622,Antarctica
8470,Antarctica
212,Africa
48019,Antarctica
15413,Europe
40445,Africa
9448,Antarctica
2246,Antarctica
28745,Antarctica
17940,Australia
19254,Antarctica
16013,Antarctica
55967,Africa
48319,Antarctica
23732,Europe
47868,Antarctica
19408,Antarctica
30021,Antarctica
319,Africa
20231,Antarctica
8848,Antarctica
47806,Antarctica
8775,Antarctica
3790,Antarctica
21554,Antarctica
48525,Antarctica
23724,Asia
26,Africa
25919,Antarctica
12140,Asia
27136,Antarctica
17989,Europe
54747,Africa
20481,Antarctica
8943,Antarctica
22761,North America
30452,North America
53582,Africa
13476,Antarctica
21114,Antarctica
10297,Antarctica
49652,Africa
5945,Africa
25138,Antarctica
1040,Antarctica
23986,Australia
290,Africa
46659,Antarctica
28572,Antarctica
38662,Africa
9645,Antarctica
54129,Africa
8188,Antarctica
52421,Asia
12049,Africa
10602,Antarctica
7244,Asia
16928,North America
24559,Antarctica
7837,Antarctica
7121,Asia
39551,Africa
51332,Africa
22078,Antarctica
8306,Antarctica
54280,Africa
15474,Europe
24076,North America
9421,Antarctica
50106,Antarctica
6740,Asia
13011,Antarctica
20819,Antarctica
55665,Africa
50748,Africa
23934,Antarctica
28796,Antarctica
18467,Antarctica
29259,Antarctica
11127,Antarctica
22484,Antarctica
4386,Antarctica
10744,Antarctica
48516,Antarctica
8186,Antarctica
26881,Antarctica
7757,Asia
19026,Antarctica
49971,Antarctica
25977,Antarctica
16133,Antarctica
5893,Africa
1676,Antarctica
2644,Antarctica
16933,North America
46889,Antarctica
28076,Antarctica
18118,Europe
21718,Antarctica
27131,Antarctica
26873,Antarctica
9072,Antarctica
997,Antarctica
6464,Africa
7278,Asia
11102,Antarctica
1744,Antarctica
6072,Africa
8596,Antarctica
21959,Antarctica
52182,Africa
40516,Africa
12493,Antarctica
55640,Asia
820,Antarctica
29286,Antarctica
18861,Asia
48027,Antarctica
26921,Antarctica
24411,Antarctica
23979,North America
9519,Antarctica
56381,Asia
15343,Antarctica
56242,Asia
9792,Antarctica
47907,Antarctica
10528,Antarctica
46460,Antarctica
8554,Antarctica
55601,Africa
25316,Antarctica
38725,Africa
50962,Asia
28556,Antarctica
11814,Australia
44846,Europe
30380,Europe
12292,Asia
50131,Antarctica
53655,Africa
56855,Africa
2325,South America
39029,Africa
46636,Antarctica
26318,Antarctica
14234,Antarctica
5781,Africa
6785,Asia
16249,Antarctica
50050,Antarctica
56718,Africa
18112,Asia
38865,Africa
15551,Antarctica
1617,Antarctica
747,Antarctica
51819,Africa
2117,Antarctica
15507,Antarctica
9744,Antarctica
21625,Antarctica
10731,Antarctica
14245,Antarctica
31855,Africa
11496,Africa
690,Antarctica
55747,Africa
1722,Antarctica
23290,Asia
49839,Antarctica
9148,Antarctica
10007,Antarctica
9422,Antarctica
22672,North America
5512,Europe
50163,Antarctica
16348,Antarctica
14270,Antarctica
5794,Africa
49864,Antarctica
34548,Asia
39951,Africa
15730,Antarctica
29393,Antarctica
7584,Asia
28782,Antarctica
28958,Antarctica
12477,Antarctica
30202,Antarctica
25382,Antarctica
48335,Antarctica
15933,Antarctica
10638,Antarctica
10130,Australia
38842,Africa
14991,Antarctica
13849,Antarctica
26017,Antarctica
38368,Africa
30923,Africa
3545,Antarctica
8,Europe
44823,Europe
39741,Africa
29340,Antarctica
50547,Antarctica
6314,Africa
24009,Asia
57024,Africa
29564,Antarctica
15276,Antarctica
5308,Europe
25018,Antarctica
46968,Antarctica
13993,Antarctica
49917,Antarctica
4966,Antarctica
37943,Africa
29086,Antarctica
38079,Africa
11261,Antarctica
53860,Africa
19935,Antarctica
12336,Asia
20450,Antarctica
28873,Antarctica
53058,Africa
51742,Africa
10988,Antarctica
52054,Asia
38636,Africa
5454,North America
52862,Africa
23214,Asia
48479,Antarctica
2271,Antarctica
27179,Antarctica
33645,Africa
31319,Asia
10559,Antarctica
7494,Asia
16475,Antarctica
13301,Antarctica
21637,Antarctica
56836,Africa
44712,Asia
16498,Antarctica
1782,Antarctica
10359,Antarctica
46554,Antarctica
49801,Antarctica
16461,Antarctica
3589,Antarctica
29283,Antarctica
13655,Antarctica
27191,Antarctica
50333,Antarctica
29808,Antarctica
46882,Antarctica
14545,Antarctica
50156,Antarctica
11116,Antarctica
20080,Antarctica
2529,Antarctica
7365,Asia
10155,Australia
11622,Africa
15851,Antarctica
55471,Asia
48624,Asia
26420,Antarctica
9758,Antarctica
54571,Africa
46906,Antarctica
22482,Antarctica
27019,Antarctica
11912,North America
21876,Antarctica
29484,Antarctica
49984,Antarctica
27245,Antarctica
23582,Asia
9218,Antarctica
27941,Antarctica
23971,Antarctica
38359,Africa
26809,Antarctica
19381,Antarctica
48631,Asia
50446,Antarctica
9730,Antarctica
8331,Antarctica
53192,Africa
21078,Antarctica
33570,Africa
12093,Asia
57025,Africa
12835,Antarctica
48074,Antarctica
56424,Africa
56742,Africa
13584,Antarctica
2670,Antarctica
14182,Antarctica
29848,Antarctica
51254,Africa
12637,Antarctica
5867,Africa
7332,Asia
39830,Africa
20780,Antarctica
14942,Antarctica
50876,Africa
22316,Antarctica
38551,Africa
5614,Africa
54173,Africa
10419,Antarctica
54851,North America
7438,Asia
6603,Europe
20088,Antarctica
56848,Africa
6635,South America
12439,Australia
17006,Australia
49615,Africa
25593,Antarctica
11581,Africa
22061,Antarctica
2124,Antarctica
9824,Antarctica
39913,Africa
1283,Antarctica
14472,Antarctica
54150,Africa
29214,Antarctica
55028,Africa
40214,Africa
29545,Antarctica
7434,Asia
54040,Africa
9501,Antarctica
20660,Antarctica
1067,Antarctica
56908,Africa
30528,Asia
57096,Africa
1886,Antarctica
25039,Antarctica
18535,Antarctica
22689,North America
8611,Antarctica
23782,North America
40565,Africa
11082,Antarctica
23906,North America
15939,Antarctica
28296,Antarctica
33999,Asia
22446,Antarctica
22738,North America
33775,Asia
12261,Asia
5125,North America
16958,North America
18344,Antarctica
12694,Antarctica
39401,Africa
55118,Africa
10891,Antarctica
46781,Antarctica
30507,Asia
7766,Australia
1790,Antarctica
7733,North America
51956,Asia
54770,South America
4650,Antarctica
9751,Antarctica
33005,Africa
56181,Africa
15352,Antarctica
21773,Antarctica
34498,Asia
12551,Antarctica
19268,Antarctica
11715,Africa
7088,Asia
14320,Antarctica
28446,Antarctica
55318,Africa
28519,Antarctica
29317,Antarctica
57309,South America
1609,Antarctica
14131,Antarctica
53430,Africa
24393,Antarctica
1477,Antarctica
10569,Antarctica
20110,Antarctica
18415,Antarctica
51093,Africa
55393,Africa
13774,Antarctica
48095,Antarctica
34503,Asia
21082,Antarctica
51429,Asia
22066,Antarctica
49882,Antarctica
56578,Africa
5585,Africa
35570,Asia
39839,Africa
23591,South America
46521,Antarctica
50526,Antarctica
24130,North America
31865,Africa
27295,Antarctica
45570,Africa
11965,Australia
7832,Antarctica
9900,Antarctica
19751,Antarctica
44706,North America
6875,Asia
54765,North America
56014,Africa
1072,Antarctica
527,Antarctica
56188,Asia
48434,Antarctica
21072,Antarctica
10010,Antarctica
49502,South America
12937,Antarctica
54263,Africa
12367,Asia
54835,South America
11397,Antarctica
24305,Antarctica
57114,Africa
51025,Asia
46560,Antarctica
785,Antarctica
9309,Antarctica
47731,North America
49929,Antarctica
185,Africa
19785,Antarctica
35713,Asia
18823,North America
57370,Antarctica
313,Africa
29318,Antarctica
19609,Antarctica
29032,Antarctica
51976,Asia
9861,Antarctica
16966,Asia
24999,Africa
22386,Europe
35560,Asia
40747,Africa
19515,Antarctica
9661,Antarctica
38866,Africa
6401,Africa
19064,Antarctica
12388,Australia
5292,Europe
11107,Antarctica
15374,Antarctica
7184,Asia
24788,Africa
51117,Africa
1624,Antarctica
19235,Antarctica
4742,Antarctica
8500,Antarctica
19238,Antarctica
55797,Africa
9350,Antarctica
4502,Antarctica
8431,Antarctica
15920,Antarctica
38620,Africa
1287,Antarctica
19174,Antarctica
14250,Antarctica
12979,Antarctica
48026,Antarctica
51820,Africa
48971,Asia
52343,Africa
18944,Antarctica
7876,Antarctica
15627,Antarctica
54190,Africa
32834,Africa
52161,Africa
12192,Antarctica
903,Antarctica
49873,Antarctica
56675,Africa
5118,Africa
29667,Antarctica
624,Antarctica
40121,Africa
14702,North America
6179,Africa
20043,Antarctica
30430,Africa
16771,Australia
4932,South America
29359,Antarctica
52087,Africa
55290,Africa
15811,Antarctica
38628,Africa
20033,Antarctica
48510,Antarctica
48491,Antarctica
49036,Africa
9445,Antarctica
30418,Asia
23525,North America
50987,Australia
34546,Asia
50071,Antarctica
1963,Antarctica
12988,Antarctica
29780,Antarctica
8613,Antarctica
880,Antarctica
28240,Antarctica
36592,Europe
15742,Antarctica
52293,Africa
30314,Antarctica
11580,Africa
19631,Antarctica
2462,Antarctica
22655,North America
49529,Africa
19032,Antarctica
20234,Antarctica
21888,Antarctica
15628,Antarctica
28397,Antarctica
8467,Antarctica
5109,Australia
18811,Asia
52617,Asia
6739,Asia
23972,Australia
19234,Antarctica
50858,Africa
55473,Asia
57079,Africa
16734,Australia
55415,Asia
20283,Antarctica
18108,Asia
6771,Asia
7146,Asia
8447,Antarctica
55930,Africa
56646,Africa
53943,Africa
53038,Africa
10475,Antarctica
27333,Antarctica
6213,Africa
54682,North America
3365,Antarctica
389,Asia
52066,Africa
25846,Antarctica
29427,Antarctica
16474,Antarctica
24536,Antarctica
21130,Antarctica
29704,Antarctica
25930,Antarctica
19667,Antarctica
56698,South America
8615,Antarctica
7846,Antarctica
4006,Antarctica
9192,Antarctica
21401,Antarctica
15672,Antarctica
28974,Antarctica
51631,Asia
47899,Antarctica
49821,Antarctica
8227,Antarctica
34059,North America
11798,Africa
56358,Asia
55901,Africa
18598,Antarctica
45528,Africa
2675,Antarctica
28533,Antarctica
48476,Antarctica
23387,Asia
47997,Antarctica
49391,Africa
13769,Antarctica
27307,Antarctica
54752,Africa
50135,Antarctica
28535,Antarctica
2183,Antarctica
54956,Africa
17877,Africa
24408,Antarctica
48345,Antarctica
15989,Antarctica
2486,Antarctica
22767,North America
54436,North America
16293,Antarctica
23776,Europe
6183,Africa
53185,Africa
19457,Antarctica
33859,Asia
40315,Africa
38578,Africa
21232,Antarctica
24551,Antarctica
37973,Africa
25358,Antarctica
35514,Asia
16095,Antarctica
49566,Africa
24386,Antarctica
48284,Antarctica
53502,North America
14655,Europe
12124,Asia
47342,Europe
12675,Antarctica
46635,Antarctica
56529,Asia
56213,Africa
53297,Africa
11068,Antarctica
5150,North America
16279,Antarctica
21369,Antarctica
2603,Antarctica
19393,Antarctica
45831,Asia
52787,Asia
25907,Antarctica
31356,Africa
6006,Africa
54324,Africa
54216,Africa
14984,Antarctica
23585,North America
10235,Antarctica
48176,Antarctica
23899,Antarctica
8400,Antarctica
23637,Australia
224,Africa
8827,Antarctica
12880,Antarctica
6328,Africa
8635,Antarctica
24284,Australia
9778,Antarctica
46667,Antarctica
3362,Antarctica
16272,Antarctica
22643,North America
16573,Antarctica
23588,South America
55040,Africa
5799,Africa
47881,Antarctica
10463,Antarctica
35708,Asia
23995,Africa
47848,Antarctica
4581,Antarctica
4326,Antarctica
12174,North America
483,Antarctica
25755,Antarctica
6064,Africa
50654,Antarctica
5135,Europe
9759,Antarctica
57167,Africa
40460,Africa
46599,Antarctica
51679,Asia
54313,Africa
21507,Antarctica
49020,Africa
9231,Antarctica
19390,Antarctica
18731,Antarctica
23943,Antarctica
29089,Antarctica
8921,Antarctica
15954,Antarctica
267,Africa
50103,Antarctica
56550,Africa
20320,Antarctica
2554,Antarctica
22687,North America
6102,Africa
29639,Antarctica
11424,Antarctica
39041,Africa
30266,Antarctica
50958,Asia
3658,Antarctica
12887,Antarctica
27275,Antarctica
21062,Antarctica
50172,Antarctica
39755,Africa
14399,Antarctica
45557,Africa
19608,Antarctica
18885,Australia
50966,Asia
40302,Africa
33227,Africa
18880,North America
26811,Antarctica
2163,Antarctica
18922,Antarctica
26409,Antarctica
7595,Asia
11133,Antarctica
13559,Antarctica
28386,Antarctica
55200,Africa
1613,Antarctica
19083,Antarctica
10397,Antarctica
7869,Antarctica
12906,Antarctica
56563,Africa
23897,Australia
35729,Africa
7862,Antarctica
6473,Africa
23336,Asia
4565,Antarctica
48175,Antarctica
29041,Antarctica
53501,Africa
39963,Africa
48258,Antarctica
9299,Antarctica
55153,Africa
4403,Antarctica
49525,Africa
24871,Africa
18655,Antarctica
12472,Antarctica
16315,Antarctica
39915,Africa
56466,Asia
25348,Antarctica
51921,Asia
29936,Antarctica
46873,Antarctica
10902,Antarctica
56190,Asia
55745,Africa
19058,Antarctica
7932,Antarctica
15684,Antarctica
26072,Antarctica
20150,Antarctica
52359,Africa
23882,Africa
40601,Africa
13781,Antarctica
8452,Antarctica
2050,Antarctica
18258,Antarctica
55568,Asia
29096,Antarctica
18439,Antarctica
4721,Antarctica
5960,Africa
14443,Antarctica
23435,Asia
7422,Asia
9534,Antarctica
56139,Africa
52262,Africa
50641,Antarctica
51062,Africa
35648,Asia
53215,Africa
55182,Africa
53216,Africa
9580,Antarctica
426,Asia
18098,Asia
3442,Antarctica
24176,Europe
23844,Africa
20763,Antarctica
19840,Antarctica
7704,Antarctica
1554,Antarctica
40669,Africa
38943,Africa
2070,Antarctica
8545,Antarctica
16304,Antarctica
13002,Antarctica
10322,Antarctica
147,Africa
10756,Antarctica
20860,Antarctica
8819,Antarctica
25757,Antarctica
1388,Antarctica
5354,Africa
21387,Antarctica
18619,Antarctica
16197,Antarctica
51569,Asia
49859,Antarctica
51042,Asia
56098,Africa
51352,Africa
28815,Antarctica
1967,Antarctica
19583,Antarctica
14463,Antarctica
14222,Antarctica
53422,Africa
6392,Africa
22596,South America
19497,Antarctica
6239,Africa
26512,Antarctica
11051,Antarctica
26413,Antarctica
10352,Antarctica
2382,Antarctica
13722,Antarctica
55321,Africa
53104,Africa
29348,Antarctica
11562,Africa
40520,Africa
55350,Antarctica
3642,Antarctica
27015,Antarctica
9459,Antarctica
575,Antarctica
31302,Asia
23848,Africa
11452,Australia
40558,Africa
27873,Antarctica
11698,Africa
56178,South America
30229,Antarctica
17048,Africa
48004,Antarctica
39867,Africa
54140,Africa
24733,Antarctica
9515,Antarctica
46416,Antarctica
405,Africa
39944,Africa
4356,Antarctica
4366,Antarctica
7067,Asia
26381,Antarctica
19776,Antarctica
16733,Africa
49132,Africa
11934,Australia
19728,Antarctica
14794,Antarctica
53320,Africa
3548,Antarctica
13937,Antarctica
48904,Africa
26440,Antarctica
6419,Africa
840,Antarctica
902,Antarctica
47954,Antarctica
29757,Antarctica
22384,Asia
14313,Antarctica
53222,Africa
25017,Antarctica
22625,Antarctica
15823,Antarctica
13149,Antarctica
46639,Antarctica
55996,Africa
28368,Antarctica
11072,Antarctica
22084,Antarctica
35613,Asia
25222,Antarctica
29329,Antarctica
204,Africa
52021,Africa
4048,Antarctica
12125,Asia
50201,Antarctica
38077,Africa
19937,Antarctica
49867,Antarctica
31970,Africa
24341,Asia
24684,Antarctica
8855,Antarctica
49582,Africa
2282,Africa
17041,Africa
339,Africa
6742,Asia
6915,Asia
19010,Antarctica
11793,Africa
49721,Antarctica
28163,Antarctica
22705,North America
18690,Antarctica
40301,Africa
39847,Africa
10888,Antarctica
10760,Antarctica
56236,Asia
601,Antarctica
55089,Africa
7420,Asia
34051,Asia
24670,Antarctica
9624,Antarctica
13141,Antarctica
55530,North America
5997,Africa
12668,Antarctica
55009,Africa
720,Antarctica
13830,Antarctica
8604,Antarctica
1119,Antarctica
6394,Africa
16672,Antarctica
20342,Antarctica
13810,Antarctica
48649,Asia
49738,Antarctica
8100,Antarctica
18136,Antarctica
14258,Antarctica
30283,Antarctica
28285,Antarctica
15267,Antarctica
26500,Antarctica
15986,Antarctica
18162,Antarctica
53939,Africa
55206,Africa
21800,Antarctica
19146,Antarctica
49877,Antarctica
9634,Antarctica
48594,Asia
21416,Antarctica
30602,Antarctica
50628,Antarctica
21778,Antarctica
26008,Antarctica
14251,Antarctica
17667,Africa
50288,Antarctica
27864,Antarctica
19091,Antarctica
12676,Antarctica
16761,Australia
23121,South America
6172,Africa
51761,Africa
24334,Australia
13656,Antarctica
18546,Antarctica
17968,Australia
54365,Africa
46682,Antarctica
28419,Antarctica
8511,Antarctica
1796,Antarctica
20583,Antarctica
26234,Antarctica
23380,Asia
5821,Africa
8715,Antarctica
16473,Antarctica
7382,Asia
19176,Antarctica
48477,Antarctica
6688,Antarctica
8517,Antarctica
13940,Antarctica
46570,Antarctica
54298,Africa
11827,North America
55577,Asia
424,Africa
21624,Antarctica
497,Antarctica
20749,Antarctica
15119,Antarctica
54943,Australia
29632,Antarctica
17813,Africa
19928,Antarctica
4628,Antarctica
10708,Antarctica
28477,Antarctica
1848,Antarctica
6803,Asia
56672,South America
7930,Antarctica
19266,Antarctica
52635,Africa
6001,Africa
4704,Antarctica
21727,Antarctica
16593,Antarctica
22517,Antarctica
38362,Africa
13305,Antarctica
12062,North America
6944,Asia
4340,Antarctica
14954,Antarctica
11785,Africa
46744,Antarctica
13083,Antarctica
664,Antarctica
12670,Antarctica
53945,Africa
54562,South America
3569,Antarctica
13688,Antarctica
46810,Antarctica
3571,Antarctica
8732,Antarctica
53532,Africa
14040,Antarctica
12984,Antarctica
55228,Africa
29324,Antarctica
39431,Africa
6743,Asia
20162,Antarctica
4817,Antarctica
19456,Antarctica
2040,Antarctica
5095,North America
56610,South America
17937,North America
27915,Antarctica
56931,Africa
6248,Africa
54586,Africa
44829,Europe
20072,Antarctica
19214,Antarctica
40131,Africa
49580,Africa
33599,Africa
13501,Antarctica
38322,Africa
2123,Antarctica
9772,Antarctica
20695,Antarctica
46670,Antarctica
17349,Africa
6618,North America
3771,Antarctica
1551,Antarctica
1553,Antarctica
18813,Europe
25829,Antarctica
8033,Antarctica
12318,North America
12933,Antarctica
50530,Antarctica
53050,Africa
51374,Africa
25299,Antarctica
46739,Antarctica
28673,Antarctica
40528,Africa
945,Antarctica
20418,Antarctica
46924,Antarctica
13360,Antarctica
39022,Africa
18457,Antarctica
21736,Antarctica
4987,North America
49569,Africa
10601,Antarctica
52855,North America
56877,Africa
15881,Antarctica
22317,Antarctica
20734,Antarctica
47233,Africa
18337,Antarctica
9373,Antarctica
28824,Antarctica
34067,North America
56005,Africa
55346,Antarctica
484,Antarctica
12156,Asia
54235,Africa
21084,Antarctica
10024,North America
54115,Africa
8543,Antarctica
14830,Antarctica
16528,Antarctica
47919,Antarctica
14751,North America
29754,Antarctica
31332,North America
33568,Africa
8374,Antarctica
55013,Africa
32120,Africa
56633,Africa
56782,Africa
11986,Europe
10177,North America
24573,Antarctica
13508,Antarctica
10646,Antarctica
28719,Antarctica
21522,Antarctica
54179,Africa
50414,Antarctica
25937,Antarctica
53402,Africa
12976,Antarctica
55843,Africa
19220,Antarctica
14276,Antarctica
14517,Antarctica
1772,Antarctica
28013,Antarctica
10926,Europe
48416,Antarctica
3368,Antarctica
13557,Antarctica
46859,Antarctica
24655,Antarctica
52861,Asia
30143,Antarctica
12136,Asia
50096,Antarctica
55186,Africa
1496,Antarctica
19629,Antarctica
46830,Antarctica
21605,Antarctica
33001,Africa
23622,North America
27114,Antarctica
11926,Australia
45836,Asia
9155,Antarctica
38119,Africa
39762,Africa
28411,Antarctica
21955,Antarctica
16031,Antarctica
26696,Antarctica
55021,Africa
25789,Antarctica
29036,Antarctica
28365,Antarctica
23968,Antarctica
1383,Antarctica
27239,Antarctica
28127,Antarctica
52527,North America
56609,South America
9068,Antarctica
33524,Africa
30540,Asia
22604,North America
40148,Africa
6813,Asia
54566,North America
54811,Antarctica
13358,Antarctica
30562,Africa
56331,Asia
20888,Antarctica
20212,Antarctica
40723,Africa
46559,Antarctica
2518,Antarctica
2572,Antarctica
57011,Africa
54447,Asia
12409,North America
28006,Antarctica
10653,Antarctica
20023,Antarctica
51658,Asia
20538,Antarctica
24755,Antarctica
49247,Africa
53384,Africa
17804,Africa
10690,Antarctica
49926,Antarctica
3777,Antarctica
40209,Africa
1320,Antarctica
16451,Antarctica
53149,Africa
12454,North America
9136,Antarctica
817,Antarctica
30018,Antarctica
6283,Africa
15705,Antarctica
14543,Antarctica
52585,Africa
10852,South America
5550,Africa
46698,Antarctica
14362,Antarctica
28546,Antarctica
24669,Antarctica
53018,Africa
19509,Antarctica
4432,Antarctica
53852,Africa
1882,Antarctica
53480,Africa
8749,Antarctica
